state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
WI,1599321957130,PORTAGE COUNTY JAIL,AdvancedConnect,true,6082661212,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,AdvancedConnect,false,8028283333,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Direct Bill,true,6082661212,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Direct Bill,false,8028283333,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Inmate Debit,true,6082661212,$0.000,$0.800,$0.600,$0.800,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Inmate Debit,false,8028283333,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Traditional Collect,true,6082661212,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Traditional Collect,false,8028283333,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321957130,PORTAGE COUNTY JAIL,Voicemail,false,8028283333,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,AdvancedConnect,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,AdvancedConnect,false,8028283333,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Direct Bill,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Direct Bill,false,8028283333,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Inmate Debit,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Inmate Debit,false,8028283333,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Traditional Collect,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Traditional Collect,false,8028283333,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321960813,PRICE COUNTY JAIL,Voicemail,false,8028283333,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,AdvancedConnect,true,6082661212,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,AdvancedConnect,false,5054762200,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Direct Bill,true,6082661212,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Direct Bill,false,5054762200,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Inmate Debit,true,6082661212,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Inmate Debit,false,5054762200,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Traditional Collect,true,6082661212,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Traditional Collect,false,5054762200,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321964637,RACINE COUNTY JAIL,Voicemail,false,5054762200,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,AdvancedConnect,true,6082661212,$0.000,$0.120,$0.120,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,AdvancedConnect,false,2253427015,$0.000,$0.180,$0.180,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Direct Bill,true,6082661212,$0.000,$0.120,$0.120,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Direct Bill,false,2253427015,$0.000,$0.180,$0.180,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Inmate Debit,true,6082661212,$0.000,$0.120,$0.120,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Inmate Debit,false,2253427015,$0.000,$0.180,$0.180,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Traditional Collect,true,6082661212,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Traditional Collect,false,2253427015,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321968531,RACINE COUNTY JAIL - DOC INMATES,Voicemail,false,2253427015,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,AdvancedConnect,true,6082661212,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,AdvancedConnect,false,9074653500,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Direct Bill,true,6082661212,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Direct Bill,false,9074653500,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Inmate Debit,true,6082661212,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Inmate Debit,false,9074653500,$0.000,$0.210,$0.210,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Traditional Collect,true,6082661212,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Traditional Collect,false,9074653500,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321972352,RACINE COUNTY JUVENILE DETENTION CENTER,Voicemail,false,9074653500,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,AdvancedConnect,true,6082661212,$0.000,$1.000,$0.500,$1.000,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,AdvancedConnect,false,7177872500,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Direct Bill,true,6082661212,$0.000,$1.000,$0.500,$1.000,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Direct Bill,false,7177872500,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Inmate Debit,true,6082661212,$0.000,$1.000,$0.500,$1.000,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Inmate Debit,false,7177872500,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Traditional Collect,true,6082661212,$0.000,$1.000,$0.500,$1.000,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Traditional Collect,false,7177872500,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321976187,RUSK COUNTY JAIL,Voicemail,false,7177872500,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,AdvancedConnect,true,6082661212,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,AdvancedConnect,false,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Direct Bill,true,6082661212,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Direct Bill,false,5173733400,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Inmate Debit,true,6082661212,$0.000,$0.500,$0.500,$0.500,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Inmate Debit,false,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Traditional Collect,true,6082661212,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Traditional Collect,false,5173733400,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321979919,SAWYER COUNTY SHERIFF'S DEPT,Voicemail,false,5173733400,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,AdvancedConnect,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,AdvancedConnect,false,5025642517,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Direct Bill,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Direct Bill,false,5025642517,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Inmate Debit,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Inmate Debit,false,5025642517,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Traditional Collect,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Traditional Collect,false,5025642517,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321983688,SHEBOYGAN COUNTY DETENTION CENTER,Voicemail,false,5025642517,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,AdvancedConnect,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,AdvancedConnect,false,4046561776,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Direct Bill,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Direct Bill,false,4046561776,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Inmate Debit,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Inmate Debit,false,4046561776,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Traditional Collect,true,6082661212,$0.000,$2.980,$0.480,$2.980,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Traditional Collect,false,4046561776,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321987477,SHEBOYGAN COUNTY JAIL,Voicemail,false,4046561776,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,AdvancedConnect,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,AdvancedConnect,false,4024712244,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Direct Bill,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Direct Bill,false,4024712244,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Inmate Debit,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Inmate Debit,false,4024712244,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Traditional Collect,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Traditional Collect,false,4024712244,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321993458,VERNON COUNTY SHERIFF'S DEPT,Voicemail,false,4024712244,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,AdvancedConnect,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,AdvancedConnect,false,3172324567,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Direct Bill,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Direct Bill,false,3172324567,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Inmate Debit,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Inmate Debit,false,3172324567,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Traditional Collect,true,6082661212,$0.000,$0.120,$0.120,$0.120,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Traditional Collect,false,3172324567,$0.000,$0.180,$0.180,$0.180,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599321997546,VILAS COUNTY SHERIFF'S DEPT JAIL,Voicemail,false,3172324567,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,AdvancedConnect,true,6082661212,$0.000,$5.030,$0.200,$5.030,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,AdvancedConnect,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Direct Bill,true,6082661212,$0.000,$5.030,$0.200,$5.030,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Direct Bill,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Inmate Debit,true,6082661212,$0.000,$5.030,$0.200,$5.030,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Inmate Debit,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Traditional Collect,true,6082661212,$0.000,$5.030,$0.200,$5.030,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Traditional Collect,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599322001169,WAUPACA COUNTY JAIL,Voicemail,false,6057333212,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,AdvancedConnect,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,AdvancedConnect,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Direct Bill,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Direct Bill,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Inmate Debit,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Inmate Debit,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Traditional Collect,true,6082661212,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Traditional Collect,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Voicemail,true,6082661212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
WI,1599322004889,WOOD COUNTY JAIL,Voicemail,false,3077777434,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
